Colonia,Alcaldía,lat,lon,hospital_near,hospital_dist(km),pharmacy_near,pharmacy_dist(km),clinic_near,clinic_dist(km),dentist_near,dentist_dist(km),doctors_near,doctors_dist(km),convenience_near,convenience_dist(km),supermarket_near,supermarket_dist(km),butcher_near,butcher_dist(km),marketplace_near,marketplace_dist(km),greengrocer_near,greengrocer_dist(km),mall_near,mall_dist(km),school_near,school_dist(km),university_near,university_dist(km),kindergarten_near,kindergarten_dist(km),bank_near,bank_dist(km),atm_near,atm_dist(km),target
SANTIAGO ZAPOTITLAN (PBLO),TLAHUAC,19.306863662,-99.031141452,81,5.3819909222952385,374,1.3088298743074147,21,4.605695661665125,1,3.4881770324148227,4,7.609355896558821,760,1.7215143637111365,124,3.3671858867013222,48,4.495944166173659,5,6.670472708967217,41,4.814355746524037,2,4.680474427742291,400,1.2810889838801205,79,6.987575723876589,7,6.463971959170007,473,1.4778629706995468,99,10.789686377640162,0.0
SANTIAGO NORTE,IZTACALCO,19.39221947,-99.124619942,21,0.9317899158025905,480,0.9775815413141898,54,1.5610945429015135,6,1.4931396098893943,62,1.6349069503828362,595,0.6881388180970355,407,1.357982225364761,59,1.1483187349061832,53,1.2071467107110114,11,2.78105797096509,1,3.870144225484875,375,0.9207467199148506,67,1.4634854789481273,24,2.419105775981808,471,1.0308593701242148,81,1.3886300082005578,0.0
SANTIAGO AHUIZOTLA (PBLO),AZCAPOTZALCO,19.476759402,-99.209716591,57,2.322882317350081,306,2.161142098982214,2,2.9005987243149396,47,2.2409202683676184,12,2.666745256279267,1028,1.1669197315247222,187,2.119854321431118,0,3.685828384352305,70,2.5141198421411035,2,3.2889624273585514,3,2.904234597711999,460,1.2597170248266465,5,3.7767233918302936,16,0.8922018009286585,387,1.5393207560275548,42,1.853106996117618,0.0
SANTA TERESA,LA MAGDALENA CONTRERAS,19.310632077,-99.227045522,43,1.5916210564560394,173,0.20559090881757836,78,1.5006566238335184,9,1.711090603860343,78,4.199491244422816,640,0.8518494989601485,133,1.2729836895059572,6,2.1792201944852527,76,3.9174973355962046,5,2.1849798823394897,7,1.0587343069862072,67,0.7410878269608743,12,0.4119133573277566,19,2.2863446845774544,23,0.6348565503058756,54,3.1099460845691937,0.0
SANTA MARIA TEPEPAN (PBLO),XOCHIMILCO,19.272550105,-99.137636236,17,0.49065966902260527,289,0.9087384593921538,15,2.580604989362151,20,1.831476565104518,5,2.439650594413225,268,0.7417540092645394,185,0.48811914090872843,14,2.492125718730818,55,3.4856009459014747,32,1.8012936148084338,21,8.816747546903178,184,1.4873499340214256,8,3.0866737573226395,43,1.9576792382482509,97,1.2582053164565992,37,1.1806928269799093,0.0
SANTA MARIA NONOALCO,ALVARO OBREGON,19.381852671,-99.192510717,110,0.3666767414375561,483,0.514923822615154,10,2.62387899774503,56,0.4804804225949036,65,1.6816617245908174,646,0.33965603557515234,354,0.7605024385342986,66,1.3612650969764821,37,1.347775337276229,13,0.4005375603948647,25,2.572369990529151,304,0.8438845493932047,1,2.846888624417686,71,1.7043667458183003,171,0.4970716032961441,58,1.4181567726725743,0.0
SANTA MARIA INSURGENTES,CUAUHTEMOC,19.462047358,-99.146838524,38,0.6305173942908069,558,0.333995420670576,27,0.7582686238994147,25,1.3502976393917427,3,1.0101038870298467,1280,0.5367493584885136,96,1.2550402445228663,0,3.6193625302617742,64,1.2760489032568276,19,1.3603846356914264,12,2.9068077516652453,44,0.7398506191691219,6,3.0779545122425405,17,1.0979677959270853,703,0.9447306781776532,69,1.3037862247490202,0.0
SANTA FE (U HAB),ALVARO OBREGON,19.388795971,-99.206245855,111,0.21414712510001505,366,0.39849882904304446,10,1.4320674889106657,44,1.7830497808026837,63,2.0494177244722773,644,0.3636642306287323,240,0.19320493940922978,66,2.575918881323384,37,0.45270291835967186,21,2.022378748000273,25,3.390589094702891,316,0.14398924964664947,1,4.3573803131154465,71,2.7977088535960175,444,1.3118554252276349,1,1.8084833314469533,0.0
SANTA CRUZ MEYEHUALCO (PBLO),IZTAPALAPA,19.339429416,-99.039403648,76,4.587712728834118,41,0.6129896003938459,21,2.3820203736750116,69,3.8934836091095333,4,4.356530545580761,162,1.155945249972744,63,0.5430500312200016,15,2.466526019147315,5,3.3815667430071827,45,5.844334724255491,2,2.3599819674557803,399,0.18112003030011842,79,4.24332784595126,7,4.737743147695176,107,0.6364336001661092,99,7.661721666897931,0.0
SANTA CRUZ CHAVARRIETA,XOCHIMILCO,19.227326077,-99.12277523,49,0.3610183908525105,54,0.9950019443563657,15,7.6748597942346235,20,4.4551726439314585,67,7.35566877714414,59,3.03860103098942,140,3.383901619758213,14,7.432268444490352,55,3.5155082089476664,18,3.3999700689238375,5,13.62364343350268,185,2.2592982769480705,8,7.59151143572036,43,4.617395356563275,54,4.457540855588528,37,4.6647415247495605,0.0
SAN SIMON TOLNAHUAC,CUAUHTEMOC,19.462684285,-99.142863671,38,0.3529674365635882,558,0.2835032152682455,27,1.0154410226605242,25,0.9330335256872981,3,0.6039536602348647,1333,0.5868311398718911,263,0.9823645019632404,41,3.300296115011798,64,0.9303995990913111,19,1.6980883118426109,12,2.7062898565425675,44,0.33120229558080233,6,3.32764761288393,17,1.139604351278101,703,0.8894157897666869,63,1.5869120840107114,0.0
SAN SEBASTIAN,AZCAPOTZALCO,19.48043176,-99.177250794,59,0.7562506520307245,78,0.5059154095453825,24,2.9843868903544473,59,0.6559903009113204,7,1.8626783920481675,1012,0.2435408261565889,89,0.5897486874034101,0,0.2609178200721866,20,0.904213232706778,2,1.7305474302707908,23,5.375814030947505,97,0.5649014537789595,6,5.249344729489424,14,0.7836186191611735,149,0.768255459684006,86,1.2677786815786438,0.0
SAN PEDRO DE LOS PINOS,ALVARO OBREGON,19.387894703,-99.191569772,141,0.6173401066412757,213,0.7906774232424516,7,2.066383550480035,73,1.016596140390058,63,1.857675495296788,899,0.5339931718036189,354,0.3075750798674023,66,1.0395172197957607,37,1.127105900438017,13,0.9536174129162777,25,3.24968266472447,314,0.46515017989468904,66,3.0689574097328447,71,1.300504400658723,689,0.1409827217031549,58,0.8223942277098596,0.0
SAN NICOLAS TOTOLAPAN (PBLO),LA MAGDALENA CONTRERAS,19.297994343,-99.244275227,91,1.497108373552944,104,1.087244993235683,78,1.6260904662729396,9,1.1195138825287583,78,6.457971578200738,447,1.979309778066335,133,1.0557323965588388,6,1.1004560815081985,76,6.171521434706562,6,1.0803897396109199,7,1.2379937317852892,134,1.4319820317355865,12,2.6869286001826436,19,1.4329003968790253,23,2.8256068684912288,54,5.056999030356235,0.0
SAN MIGUEL TOPILEJO (PBLO),TLALPAN,19.199793937,-99.14745552,45,0.727339554971173,54,4.989947113117415,39,10.28850009949203,20,8.007230801663857,67,9.030567371755847,59,4.528121930925797,139,5.924768446533129,5,9.780353218431948,55,7.449264769102282,18,6.584463342819264,5,14.623423224340062,116,0.6204810883282089,8,9.407647710377246,18,5.58998700670547,336,6.9728921339639,37,7.998628029449761,0.0
SAN MIGUEL CHAPULTEPEC II,MIGUEL HIDALGO,19.414557819,-99.181968993,106,1.1591692989601885,379,0.4374044317000096,74,0.9296542197333695,35,1.0246371150454514,64,1.2822067564318766,57,0.4917980832997511,37,0.40682780040097904,47,2.201154714342753,1,1.486065165560551,22,1.640518964421399,19,2.1038579251265856,254,0.7909138457577256,17,2.337763883973293,25,1.7604787493015828,550,0.6636598738293218,94,0.4093807335031212,0.0
SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS,19.337913225,-99.283412486,72,1.497481371330947,491,2.087282849085758,73,2.1087197619542057,63,2.5212476611111474,82,2.732204508516281,1039,2.5480747761603455,411,1.4392742743046376,43,3.164783549087134,68,2.0624320039492625,36,3.1698803435808487,26,2.600664851018008,171,1.3511444718955536,64,2.289579836204299,66,2.514332966830415,668,2.498545434695976,93,2.4854696279151085,0.0
SAN MATEO (BARR),COYOACAN,19.352011259,-99.147782456,54,0.7743834932834472,350,0.36037331408454226,32,1.1283880948785918,7,1.2297903704670525,56,0.2787404598193894,771,0.128775251814332,260,0.41485708192547033,24,1.0869095200502608,49,0.8788036161866741,31,0.9572202716618716,21,0.09905128936797372,394,0.2057703270717761,78,1.141509412439688,63,0.8235472986263721,228,0.4005813076174163,110,1.5656756070849267,0.0
SAN LORENZO LA CEBADA II,XOCHIMILCO,19.279414535,-99.120398607,90,1.971758010285193,71,0.5078518140602967,16,2.29473952379253,20,1.3422576027831992,5,1.834223937967057,234,0.2586472702018733,217,0.39363315469981075,14,1.8973073262650748,15,2.651530381283073,18,2.735036310756382,21,8.499811864946496,180,0.4562569708329857,0,4.273236599210943,43,1.1923018738400122,321,1.2400707864826512,37,1.3413922072298206,0.0
SAN LORENZO LA CEBADA I,XOCHIMILCO,19.283876744,-99.120096296,90,1.5939590205976153,29,0.9473196353191843,16,1.9468443783380174,19,0.926015111767618,5,1.4658397748617047,234,0.5997221107082408,217,0.8733906022333766,14,1.5243183762773056,15,3.035577713445909,18,3.2062777644874463,21,8.04713755101148,180,0.7825139758049223,11,3.8964223569943752,6,0.9479939071662675,161,1.0819710397069828,37,1.7972518436271396,0.0
SAN JUAN,BENITO JUAREZ,19.378711858,-99.184178795,110,0.7335669254316657,483,0.4496109408606168,61,1.9188441375544494,65,0.2463705303645107,65,0.7419164062667506,1051,0.24099870250640573,355,1.0067911292474807,66,1.1310753481037104,26,1.3299011954108064,30,0.2338970980795404,25,2.6002551552472695,23,0.05535794699043238,66,1.9161206756864482,71,1.4748776114854392,189,0.17668937039475163,58,1.5927470772873122,0.0
SAN JOSE TICOMAN,GUSTAVO A. MADERO,19.50525382,-99.1315516,32,1.2404145624280776,609,0.4404914533678394,13,0.7696428027566733,97,0.258797788293188,85,1.2821202505015155,1344,0.25342008365320207,221,0.6800640009125472,95,1.13034339077551,60,2.8801182487132966,65,1.1433484965544978,12,6.982618695646973,276,0.7999254786494965,74,5.155968854449283,44,0.5062771138964283,419,0.24174579698970164,106,1.58185949632919,0.0
SAN JOSE DE LOS CEDROS I,CUAJIMALPA DE MORELOS,19.367440074,-99.289944982,153,1.9594490203807686,373,0.2749639506906591,73,1.3459920735952986,63,1.457451151569827,83,0.4100577231641132,606,0.5030411785330263,323,0.32117800733366536,43,2.458844161838088,65,1.6423562949364165,36,2.4524017670937797,14,0.7332935227706359,28,0.6094110167295463,64,1.667419621468907,54,0.17472547808190814,247,0.6062733266773835,112,0.9976717275996854,0.0
SAN FRANCISCO XOCOTITLA,AZCAPOTZALCO,19.468363786,-99.147200018,38,1.1289309212159706,283,0.39182930988072934,27,0.40881560207949613,25,1.5342058255860977,3,1.2876956319891006,590,0.25853485265870496,230,1.087324874950277,0,3.2250039051314867,64,1.0358999066967725,19,1.9444193095548055,12,3.4841831108270234,283,1.0420248773010339,6,3.720529373708769,50,0.6981060772893414,703,0.312397286857753,69,1.7931046897840068,0.0
SAN FRANCISCO TLALTENCO (PBLO),TLAHUAC,19.305468882,-99.013418845,76,5.901867325834847,374,3.1689599961014068,21,6.141038521981426,1,5.317754270437227,66,6.3779035428883635,782,2.085571839569887,399,4.161233336752576,15,6.121436054502853,5,7.943203356915056,41,6.63152794400668,2,4.673437798398666,400,3.1022339582095926,65,7.657143000786407,7,8.189293884084053,473,3.18056130794372,99,10.66505402800804,0.0
SAN CLEMENTE,ALVARO OBREGON,19.348884098,-99.225927029,158,1.409072458802851,28,0.3672278737190398,84,2.880363315940824,62,1.7858354986960834,78,2.804931481730376,58,0.3222463258547362,39,0.36898660677879275,6,5.1393056625224585,12,1.3102189937248625,37,1.562705473937154,13,2.1007185696556965,82,0.9881446156540699,60,3.542711507496522,12,1.2888305492376864,73,0.07872690925631905,54,1.2796528718721656,0.0
RINCONADA DEL SUR (U HAB),XOCHIMILCO,19.259132456,-99.120305354,51,1.2933246221966586,169,0.6201679293510511,15,4.296683935565069,20,0.9184694014503003,5,3.925273512759845,310,0.593643918685588,140,0.24975517463485516,14,3.9905424708020787,55,1.2018908470771015,18,1.142363333423166,21,10.648994695682621,248,0.43449112275725965,8,5.375436789886762,43,1.0712618040287984,54,0.9602250931522877,37,1.3112678956974049,0.0
RINCON DEL BOSQUE,MIGUEL HIDALGO,19.42883023,-99.181173961,3,1.1681012354775895,471,0.738071888560071,81,1.240951798220374,35,2.2927777451340683,71,1.2597133942579288,293,0.37510530079855375,400,0.4779245740548658,10,1.6329949346126986,13,1.8633107249087055,22,1.3261459140885425,19,0.745084292851725,385,0.7713545434324585,6,2.529881267060919,55,1.7214910420926397,204,0.27767922575911824,92,1.2635715206828688,0.0
RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO,19.50129329,-99.123142575,104,0.710007944255784,608,0.3444742977302511,13,0.6937129697894353,97,1.0634442977388079,79,1.263731323406764,1345,0.27538705901642463,221,0.5140871275443829,103,1.910236774684698,29,2.121721006510752,67,1.9672056328483372,12,6.557566347799082,342,0.09151381730753964,74,4.7181423391181685,49,0.25137198273137523,710,0.5724113045838156,109,1.6393962783248934,0.0
RESIDENCIAL EMPERADORES,BENITO JUAREZ,19.368024829,-99.157569498,140,0.280534463003463,144,0.8411509773378858,8,0.8522765417464665,67,0.5557071534616117,20,0.7008184484549115,1050,0.4141599428070748,254,0.9734877206758595,44,0.8478137143876632,24,1.6540028922516308,31,1.1711732529000791,21,2.1122065002004775,146,0.26953743669025887,66,1.1279680361762103,62,0.35216700581474886,291,0.13833231658320397,41,1.025065185557162,0.0
REFORMA POLITICA II,IZTAPALAPA,19.339644631,-99.032224046,76,3.9071995078573596,41,0.5165566024375325,21,3.1323054710042784,69,4.58246602302484,4,4.965495644051167,162,1.3342609107239958,63,0.5270256579342201,15,3.212982595256379,5,4.00231230001545,45,6.3876325943439864,2,1.670078146082225,398,0.529122918133814,79,4.955081061685117,7,5.4906769796658255,106,0.5487261053702517,99,7.336541686423357,0.0
REAL DEL SUR-VILLAS DEL SUR-RESIDENCIAL ACOXPA,TLALPAN,19.299324454,-99.123215959,90,0.9223523043316283,224,0.8299370299139578,16,1.1623335948084739,37,0.446042089349723,25,0.9279554871319731,518,0.3853327599654369,346,0.7640369548614838,14,0.9486128289639415,30,1.7734318403124003,10,4.245632685934624,21,6.337242374726466,52,0.7701388885623648,11,2.387767709074929,6,0.8091162705585646,371,0.29344798548520096,23,2.590382437185007,0.0
PUENTE COLORADO,ALVARO OBREGON,19.347609025,-99.230486087,158,1.6764264626860856,28,0.1514283515921724,84,2.824640731635208,62,1.360783780624684,78,3.2102578805062727,58,0.8199672170365843,39,0.14457935041722986,6,4.815079445023795,12,1.4806363686979473,37,1.1249617520762139,13,1.624631386072884,82,1.0677961698221072,4,3.7790972125088214,12,1.3614667541711631,24,0.08879138769760474,54,1.4076361947301967,0.0
PUEBLO NUEVO BAJO,LA MAGDALENA CONTRERAS,19.306745723,-99.245057154,43,1.5451399272664534,103,0.27583603932901013,78,2.0069336481722604,2,0.37844656878605965,78,5.868139751185862,898,1.079119184205143,104,0.2643824681206332,6,0.26939119172803905,76,5.57807723453498,5,0.27174197090541274,7,1.0139140588440172,134,0.5427431245661151,13,2.3466371972859537,19,0.5470313269351177,23,2.5640907408457916,54,4.269955707783668,0.0
PRESIDENTES EJIDALES PRIMERA SECCION,COYOACAN,19.327066689,-99.127901793,96,1.9398067941024535,394,0.8874327516418201,12,1.5599247215825873,36,1.4743541679635346,42,1.191014788506248,1019,0.38726058497712135,395,0.7282326613340159,52,2.94744523651444,10,0.8540146225777668,20,2.4240157299258502,21,3.426881659831972,250,0.5031399352853609,11,2.0686669980555314,9,1.140982185248085,641,0.36970223291690435,23,1.691613596970434,0.0
PRESIDENTES,ALVARO OBREGON,19.377944925,-99.222015808,30,1.8345416393395428,139,1.1560808460938683,10,0.6177201625118915,44,0.2825465729819103,63,4.0313982165502065,895,0.9628961223783139,391,1.0735604861681505,66,4.393122274333258,12,2.0090500637362103,21,3.2619374831317156,25,3.260876114482122,316,1.9034699332920704,4,4.168725636612404,12,2.177513715404876,560,2.465058519313816,1,1.6131128781106494,0.0
POTRERO DE SAN BERNARDINO,XOCHIMILCO,19.270093882,-99.121459929,17,1.8719531477224602,261,0.37161492234748195,15,3.122309586742148,20,0.30661201803712795,5,2.723309416737992,470,0.5182012491467797,145,0.5260779754345806,14,2.7886331914192586,55,2.0013131942817286,18,1.7706860931755957,21,9.446287757656217,183,0.5260020134698634,0,4.712589404503728,43,0.2615115799559266,321,0.4653306955129957,37,0.5924985785876535,0.0
POSTAL,BENITO JUAREZ,19.39057248,-99.142204741,71,1.162427144764798,112,0.30111637682702713,54,0.8634341288508404,6,0.4328015475727849,70,0.18170250052247555,304,0.3722357529844879,112,0.462537930866256,46,0.894997995464698,16,0.3376875125090113,11,1.0972260087432872,1,2.6953625012987104,150,0.516598862436317,67,0.5252878009603122,24,1.0486386450656913,210,0.5178361636128415,12,0.9885762610887268,0.0
POPULAR RASTRO,VENUSTIANO CARRANZA,19.452530141,-99.118441138,23,0.5690028383731889,458,0.4328075523958978,28,0.8610202250653061,25,1.9677528598075433,69,0.5772380563524737,1048,0.3285535332870174,223,0.16385015841667538,41,0.517563854624782,66,0.6555418555678248,1,2.122175060923355,12,1.5253130399369617,468,0.47592023042858567,6,4.558045449066952,33,1.4950371718825097,623,0.7967815669742003,9,1.3774007146069234,0.0
POLVORA,ALVARO OBREGON,19.391588638,-99.204022034,111,0.3513145089457026,366,0.17726903356414123,10,1.8041027446760707,56,2.0567685204992747,63,1.661950997506382,644,0.18353342709017306,240,0.41328315387707293,66,2.3658779747129066,37,0.27393627585478836,13,2.022104255787071,25,3.6442316235407333,315,0.33599777866295405,66,4.40465740071923,71,2.5509223089939796,444,1.1154791570938671,58,1.9124359681238183,0.0
PETROLERA TAXQUEA,COYOACAN,19.338026287,-99.132788153,161,1.3563155978159958,394,0.4987457616312895,87,0.9042007613167957,23,1.2918940146429903,42,1.0377939402754737,487,0.30820017461189847,420,1.5410464822744625,52,1.8233067134741496,31,0.22078214182262781,20,1.4860152199937766,21,2.1826463138870897,384,0.8045628424021417,78,1.0737600466523973,36,1.364324309040152,8,0.23171203371688492,110,1.5733280648177688,0.0
PERIODISTA,MIGUEL HIDALGO,19.447486226,-99.218902788,162,1.5171968499017836,356,0.6008396921799426,60,1.829197657456048,53,2.039320033842732,68,2.0450439341204962,739,0.2871818477027081,290,0.5951113287859119,10,2.9877479717376074,13,2.856885796955606,27,2.9484537163175126,3,0.5367866533590112,200,0.7852844198902992,5,4.716677975985293,55,3.1316617608975554,436,0.9743926928152464,14,0.2861911975383159,0.0
PERALVILLO I,CUAUHTEMOC,19.463422389,-99.137942326,38,0.5266007108383797,558,0.7301706627767861,33,1.1917115579533486,25,0.42994158128383037,3,0.21439572314127403,1395,0.2607446573083227,263,0.49908511047704485,41,2.889224457639052,64,0.6509538604175349,1,1.5954725423644474,12,2.529733432823705,44,0.24729012399412656,6,3.676311671004799,33,0.8910044025219822,46,0.8676312264701759,9,1.1413918063598945,0.0
PEMEX PRADOS DEL ROSARIO (U HAB),AZCAPOTZALCO,19.504564232,-99.208121103,34,0.9534741592304956,349,0.7801355472998208,57,0.3325590261746966,18,1.0079053485896339,6,2.6174455435388375,787,1.3194718270614971,337,0.5839560605396478,17,3.6427096065935163,22,2.8909532496771324,16,3.7669918065290067,8,3.122179619236091,411,1.6887572419234105,5,4.650576027176769,58,2.317060426083442,385,2.4639449011125727,89,2.3434720496446664,0.0
PEDREGAL DE STO DOMINGO IV,COYOACAN,19.328673208,-99.166392312,137,1.0858036231592358,388,0.8025186781866949,32,2.482625892897405,46,1.508133586539866,24,0.39510414687706114,1022,0.6845440723881453,92,0.9443500929402794,39,1.652013767258213,71,1.9841481512611547,35,1.2671299703944818,0,3.0309011489464175,138,0.8861436651753544,52,0.9365270681072425,36,2.436367957797048,646,0.6829656881253063,76,1.1069713578525349,0.0
